episode,reward,steps,success,collision,loss,epsilon
1657,-35.00000000000014,150,0.0,1.0,39.067700353289645,0.43661337797772015
1658,178.0,160,1.0,0.0,56.33279359359294,0.43639507128873134
1659,-68.30000000000004,73,0.0,1.0,61.76041175251546,0.436176873753087
1660,72.00000000000017,200,0.0,0.0,47.58423021685332,0.43595878531621046
1661,78.00000000000028,200,0.0,0.0,52.40459900423885,0.43574080592355235
1662,73.99999999999993,200,0.0,0.0,45.38132799465209,0.4355229355205906
1663,58.00000000000012,200,0.0,0.0,48.375736827552316,0.43530517405283037
1664,-43.700000000000095,107,0.0,1.0,46.231254281075756,0.435087521465804
1665,70.00000000000028,200,0.0,0.0,39.97058359785005,0.43486997770507113
1666,78.00000000000026,200,0.0,0.0,41.870735285058615,0.4346525427162186
1667,74.00000000000027,200,0.0,0.0,48.112341568693516,0.43443521644486055
1668,-70.4,44,0.0,1.0,29.24687651273879,0.43421799883663814
1669,-70.10000000000002,71,0.0,1.0,54.08734144469802,0.43400088983721985
1670,-58.900000000000084,99,0.0,1.0,58.04468768481353,0.4337838893923013
1671,-59.800000000000075,98,0.0,1.0,43.63941771932402,0.43356699744760513
1672,72.00000000000003,200,0.0,0.0,48.73906145406887,0.43335021394888135
1673,-69.00000000000003,50,0.0,1.0,28.475129279866813,0.4331335388419069
1674,-33.40000000000012,174,0.0,1.0,49.86916824252527,0.432916972072486
1675,187.00000000000023,190,1.0,0.0,38.35716716556957,0.43270051358644973
1676,178.80000000000018,192,1.0,0.0,52.47392602520995,0.43248416332965656
1677,184.10000000000014,189,1.0,0.0,47.09478655047518,0.43226792124799174
1678,76.00000000000021,200,0.0,0.0,56.31879275411367,0.43205178728736776
1679,173.7,173,1.0,0.0,44.30917763337493,0.4318357613937241
1680,-45.800000000000075,98,0.0,1.0,39.79683728637744,0.43161984351302723
1681,67.99999999999982,200,0.0,0.0,42.97420062705874,0.4314040335912707
1682,76.00000000000006,200,0.0,0.0,60.54873168103397,0.4311883315744751
1683,180.5,185,1.0,0.0,43.38330296847869,0.4309727374086879
1684,-71.10000000000004,61,0.0,1.0,65.8244468465936,0.4307572510399836
1685,181.30000000000015,157,1.0,0.0,51.85654188365124,0.4305418724144636
1686,80.00000000000033,200,0.0,0.0,47.50792456910014,0.4303266014782564
1687,-82.69999999999999,57,0.0,1.0,32.010772306275996,0.4301114381775173
1688,180.20000000000005,178,1.0,0.0,44.67058983273553,0.42989638245842854
1689,69.99999999999994,200,0.0,0.0,45.65299920555204,0.42968143426719935
1690,-52.1000000000001,131,0.0,1.0,38.34355598500439,0.4294665935500658
1691,181.00000000000006,170,1.0,0.0,42.18368758372962,0.42925186025329076
1692,178.9,181,1.0,0.0,41.49831969638803,0.42903723432316415
1693,190.60000000000014,174,1.0,0.0,29.941707104294636,0.4288227157060026
1694,-66.10000000000002,71,0.0,1.0,42.46510909119962,0.4286083043481496
1695,176.00000000000009,180,1.0,0.0,62.53848349737624,0.42839400019597557
1696,-58.10000000000006,71,0.0,1.0,29.911961432284034,0.4281798031958776
1697,181.20000000000007,188,1.0,0.0,53.59233810996359,0.4279657132942797
1698,176.8,192,1.0,0.0,50.633225771326885,0.42775173043763254
1699,184.50000000000014,185,1.0,0.0,39.04906604489362,0.4275378545724137
1700,-43.600000000000094,116,0.0,1.0,38.39981687393296,0.4273240856451275
1701,-68.40000000000012,144,0.0,1.0,60.17149015655741,0.427110423602305
1702,176.89999999999998,161,1.0,0.0,57.53168654154917,0.4268968683905039
1703,179.70000000000007,173,1.0,0.0,40.4734798820334,0.42668341995630865
1704,180.30000000000007,147,1.0,0.0,36.88234566826196,0.42647007824633054
1705,180.20000000000005,198,1.0,0.0,46.82784099912628,0.4262568432072074
1706,-51.600000000000065,116,0.0,1.0,46.656850594128,0.4260437147856038
1707,179.29999999999995,157,1.0,0.0,59.86021479423259,0.425830692928211
1708,185.79999999999998,182,1.0,0.0,55.3245192544105,0.42561777758174696
1709,-21.199999999999974,152,0.0,1.0,53.36514347649523,0.42540496869295613
1710,182.10000000000016,189,1.0,0.0,59.78300719556433,0.42519226620860967
1711,-58.30000000000007,93,0.0,1.0,37.26600398131276,0.4249796700755054
1712,180.20000000000005,178,1.0,0.0,38.0386965829,0.42476718024046767
1713,74.00000000000003,200,0.0,0.0,34.702656337525696,0.42455479665034745
1714,183.70000000000016,153,1.0,0.0,43.85221103846637,0.4243425192520223
1715,-79.0,50,0.0,1.0,36.99713552862406,0.42413034799239635
1716,78.0000000000001,200,0.0,0.0,42.177021870333704,0.42391828281840016
1717,69.99999999999986,200,0.0,0.0,57.954947985075414,0.42370632367699096
1718,177.50000000000003,195,1.0,0.0,58.281361026565236,0.4234944705151525
1719,172.19999999999993,158,1.0,0.0,62.379416436004114,0.4232827232798949
1720,73.99999999999996,200,0.0,0.0,42.99107344109565,0.423071081918255
1721,-76.60000000000001,46,0.0,1.0,88.51289723198052,0.4228595463772959
1722,-82.3,53,0.0,1.0,42.86996178652318,0.4226481166041073
1723,-61.200000000000024,72,0.0,1.0,58.643203678747845,0.42243679254580524
1724,-84.89999999999999,39,0.0,1.0,57.1360024422025,0.4222255741495324
1725,180.60000000000005,174,1.0,0.0,55.44844232837873,0.4220144613624576
1726,-77.70000000000002,47,0.0,1.0,38.42182692378125,0.42180345413177645
1727,182.10000000000008,149,1.0,0.0,52.370689803371896,0.4215925524047106
1728,78.00000000000016,200,0.0,0.0,56.10476186148822,0.42138175612850826
1729,69.9999999999999,200,0.0,0.0,55.2696172086522,0.421171065250444
1730,183.90000000000003,131,1.0,0.0,50.65675630392009,0.4209604797178188
1731,181.70000000000013,173,1.0,0.0,52.86101036010622,0.42074999947795994
1732,183.40000000000015,166,1.0,0.0,49.640466412462025,0.42053962447822096
1733,74.00000000000045,200,0.0,0.0,57.86277525898069,0.42032935466598187
1734,178.90000000000003,161,1.0,0.0,44.05872794796036,0.4201191899886489
1735,179.0000000000001,170,1.0,0.0,66.19982804638498,0.4199091303936546
1736,176.10000000000002,169,1.0,0.0,44.27136895649091,0.4196991758284578
1737,-37.80000000000017,158,0.0,1.0,41.315265369188936,0.4194893262405436
1738,-76.80000000000001,48,0.0,1.0,52.639642692326255,0.41927958157742334
1739,185.20000000000002,168,1.0,0.0,52.27790800885608,0.41906994178663465
1740,185.20000000000013,168,1.0,0.0,44.3478886614598,0.4188604068157413
1741,-80.69999999999999,37,0.0,1.0,68.7709902464538,0.41865097661233347
1742,179.10000000000002,179,1.0,0.0,46.07719403191069,0.4184416511240273
1743,-63.200000000000045,72,0.0,1.0,30.241170334319275,0.4182324302984653
1744,180.80000000000007,172,1.0,0.0,48.62369904476543,0.4180233140833161
1745,181.50000000000009,175,1.0,0.0,44.08728671682732,0.4178143024262745
1746,-76.5,55,0.0,1.0,39.66592499288646,0.41760539527506135
1747,180.70000000000005,183,1.0,0.0,42.13679523562473,0.41739659257742384
1748,182.0000000000001,180,1.0,0.0,55.00247539165947,0.4171878942811352
1749,182.1000000000001,189,1.0,0.0,59.48734256096933,0.4169793003339946
1750,181.5,195,1.0,0.0,51.16341502819306,0.41677081068382765
1751,187.7000000000001,153,1.0,0.0,46.82758469241702,0.41656242527848575
1752,78.00000000000007,200,0.0,0.0,48.97988006642088,0.41635414406584653
1753,-80.69999999999999,37,0.0,1.0,60.90745350174807,0.4161459669938136
1754,174.5999999999999,174,1.0,0.0,49.95916076441263,0.4159378940103167
1755,180.8,172,1.0,0.0,62.519696619404954,0.4157299250633116
1756,186.4000000000002,176,1.0,0.0,54.74404420707883,0.41552206010077997
1757,180.70000000000013,163,1.0,0.0,51.41198725180209,0.4153142990707296
1758,175.59999999999997,144,1.0,0.0,62.90726616647508,0.41510664192119423
1759,-79.5,65,0.0,1.0,60.613839429502306,0.41489908860023367
1760,183.50000000000017,175,1.0,0.0,48.37117302026068,0.4146916390559336
1761,182.90000000000003,181,1.0,0.0,58.38217863055635,0.4144842932364056
1762,183.10000000000008,179,1.0,0.0,44.4036195904183,0.41427705108978746
1763,-40.70000000000009,97,0.0,1.0,49.968346340216925,0.4140699125642426
1764,-53.800000000000054,78,0.0,1.0,34.252746939468075,0.4138628776079605
1765,171.29999999999993,157,1.0,0.0,45.95900635644319,0.4136559461691565
1766,176.2000000000001,198,1.0,0.0,42.78755675286356,0.41344911819607194
1767,-49.3000000000001,123,0.0,1.0,45.934335319915924,0.4132423936369739
1768,-53.800000000000054,98,0.0,1.0,87.41178752527553,0.41303577244015544
1769,-80.19999999999999,62,0.0,1.0,52.48996117518794,0.4128292545539354
1770,184.10000000000008,149,1.0,0.0,40.561033457667634,0.41262283992665844
1771,181.50000000000009,175,1.0,0.0,43.75843962482044,0.41241652850669513
1772,78.0000000000001,200,0.0,0.0,42.6824474331364,0.4122103202424418
1773,178.40000000000003,176,1.0,0.0,46.4478104793128,0.4120042150823206
1774,-65.30000000000004,63,0.0,1.0,58.90334889446459,0.4117982129747795
1775,-63.500000000000036,85,0.0,1.0,51.795846107251506,0.4115923138682921
1776,-71.10000000000004,61,0.0,1.0,60.72561806464782,0.411386517711358
1777,182.7000000000002,163,1.0,0.0,32.75636375247518,0.4111808244525023
1778,-48.70000000000013,137,0.0,1.0,45.954517556748684,0.4109752340402761
1779,179.30000000000004,177,1.0,0.0,49.92760338423784,0.410769746423256
1780,182.7000000000001,143,1.0,0.0,65.5345212497286,0.4105643615500444
1781,-70.00000000000003,60,0.0,1.0,47.23440110981464,0.4103590793692694
1782,185.90000000000015,171,1.0,0.0,52.01959373928302,0.4101538998295848
1783,-75.5,45,0.0,1.0,87.92221175101068,0.40994882287967
1784,76.0000000000002,200,0.0,0.0,54.79715001326054,0.4097438484682302
1785,180.2,158,1.0,0.0,58.55163527921408,0.4095389765439961
1786,-54.900000000000105,139,0.0,1.0,60.59669740358702,0.40933420705572415
1787,74.00000000000003,200,0.0,0.0,50.09786107454449,0.4091295399521963
1788,-22.299999999999812,193,0.0,1.0,64.63050255326101,0.4089249751822202
1789,183.40000000000012,166,1.0,0.0,62.559489201170855,0.4087205126946291
1790,-54.80000000000008,88,0.0,1.0,34.81245786730539,0.4085161524382818
1791,180.70000000000007,183,1.0,0.0,50.16213894584547,0.4083118943620627
1792,-71.10000000000002,61,0.0,1.0,43.888022914040285,0.40810773841488174
1793,-89.19999999999999,32,0.0,1.0,52.22546428372152,0.4079036845456743
1794,178.20000000000005,158,1.0,0.0,61.727308329572026,0.40769973270340154
1795,189.9000000000002,171,1.0,0.0,63.208712676028064,0.40749588283704985
1796,178.20000000000005,158,1.0,0.0,54.526814350268886,0.4072921348956314
1797,-101.8,18,0.0,1.0,69.54329376750522,0.4070884888281836
1798,-80.19999999999999,62,0.0,1.0,45.17190093835515,0.40688494458376956
1799,67.99999999999983,200,0.0,0.0,48.182615985609594,0.4066815021114777
1800,-72.60000000000002,86,0.0,1.0,56.07100209819023,0.406478161360422
1801,182.10000000000014,169,1.0,0.0,46.91640918027367,0.40627492227974177
1802,-78.5,35,0.0,1.0,77.77800589842455,0.4060717848186019
1803,180.60000000000008,154,1.0,0.0,41.215004405079334,0.4058687489261926
1804,184.90000000000006,161,1.0,0.0,61.06184134387082,0.40566581455172956
1805,-54.90000000000007,99,0.0,1.0,40.83796415696241,0.4054629816444537
1806,180.8,192,1.0,0.0,44.63704960432369,0.4052602501536315
1807,-87.1,21,0.0,1.0,31.203941748255776,0.40505762002855467
1808,186.50000000000006,185,1.0,0.0,60.261542762453495,0.4048550912185404
1809,-58.40000000000005,64,0.0,1.0,23.746125807520002,0.4046526636729312
1810,176.69999999999993,183,1.0,0.0,55.062678693096494,0.40445033734109476
1811,-42.900000000000105,119,0.0,1.0,57.167911844719356,0.40424811217242423
1812,183.60000000000014,144,1.0,0.0,47.51456585516118,0.404045988116338
1813,-65.90000000000005,69,0.0,1.0,55.16963133561438,0.4038439651222799
1814,-68.30000000000001,73,0.0,1.0,51.154082925862646,0.40364204313971874
1815,-82.79999999999998,28,0.0,1.0,41.17370217187064,0.4034402221181489
1816,178.60000000000008,154,1.0,0.0,49.8585119924762,0.4032385020070898
1817,182.90000000000015,161,1.0,0.0,72.82508908212185,0.4030368827560863
1818,176.50000000000006,185,1.0,0.0,55.55012188948489,0.4028353643147083
1819,-50.00000000000008,100,0.0,1.0,45.91458252385259,0.402633946632551
1820,169.89999999999992,171,1.0,0.0,62.11729241864026,0.4024326296592347
1821,69.99999999999991,200,0.0,0.0,52.76466376535595,0.4022314133444051
1822,-44.400000000000084,104,0.0,1.0,52.50938282262247,0.4020302976377329
1823,178.90000000000003,181,1.0,0.0,55.46146193624202,0.4018292824889141
1824,-78.5,35,0.0,1.0,19.881422919886454,0.40162836784766964
1825,-58.80000000000005,68,0.0,1.0,53.40769862098729,0.40142755366374583
1826,-64.90000000000003,79,0.0,1.0,45.42431490802312,0.401226839886914
1827,-85.49999999999999,65,0.0,1.0,50.588313279243614,0.40102622646697056
1828,177.00000000000009,170,1.0,0.0,65.38589929298443,0.4008257133537371
1829,-62.00000000000004,80,0.0,1.0,45.69476822018623,0.4006253004970603
1830,179.0,190,1.0,0.0,58.51374262665448,0.4004249878468118
1831,-64.90000000000003,79,0.0,1.0,46.77262444935645,0.4002247753528884
1832,181.4000000000001,146,1.0,0.0,49.699141303051825,0.400024662965212
1833,181.90000000000003,151,1.0,0.0,62.45037812650796,0.3998246506337294
1834,182.10000000000016,169,1.0,0.0,58.994846885461776,0.39962473830841255
1835,184.00000000000017,200,1.0,0.0,54.37223198488355,0.3994249259392584
1836,188.2000000000002,158,1.0,0.0,72.08316414440169,0.39922521347628875
1837,-75.30000000000003,43,0.0,1.0,41.15688034580197,0.39902560086955063
1838,-69.00000000000003,70,0.0,1.0,56.88947105194841,0.3988260880691159
1839,-75.0,30,0.0,1.0,45.06426221927007,0.39862667502508137
1840,187.20000000000033,188,1.0,0.0,65.34429069679786,0.39842736168756887
1841,179.10000000000014,199,1.0,0.0,49.734987928115544,0.3982281480067251
1842,-67.80000000000001,58,0.0,1.0,41.846559060544806,0.39802903393272177
1843,181.60000000000025,164,1.0,0.0,60.61225970389276,0.3978300194157554
1844,185.10000000000005,139,1.0,0.0,45.3102681005923,0.39763110440604754
1845,182.50000000000006,165,1.0,0.0,55.2535958096385,0.3974322888538445
1846,-37.200000000000145,152,0.0,1.0,65.95373200105601,0.3972335727094176
1847,-68.20000000000002,62,0.0,1.0,45.68443293965632,0.3970349559230629
1848,-80.10000000000001,71,0.0,1.0,48.70282754385975,0.3968364384451014
1849,-79.89999999999999,29,0.0,1.0,55.88332813978195,0.3966380202258789
1850,-45.7000000000001,127,0.0,1.0,47.36091994300602,0.396439701215766
1851,183.5000000000001,175,1.0,0.0,53.447624209438054,0.39624148136515813
1852,177.49999999999994,195,1.0,0.0,69.19573851013794,0.3960433606244756
1853,-38.800000000000125,128,0.0,1.0,47.32439171336591,0.39584533894416335
1854,184.00000000000014,160,1.0,0.0,44.43997728493996,0.3956474162746913
1855,190.30000000000013,167,1.0,0.0,71.98246194698854,0.395449592566554
1856,177.9,171,1.0,0.0,55.16521634623321,0.3952518677702707
1857,186.20000000000007,158,1.0,0.0,63.81670703305097,0.3950542418363856
1858,-69.50000000000006,65,0.0,1.0,57.1723874270916,0.3948567147154674
1859,-57.500000000000064,85,0.0,1.0,41.08521124790697,0.3946592863581097
1860,-37.400000000000134,134,0.0,1.0,55.711752411144886,0.3944619567149307
1861,180.4000000000001,156,1.0,0.0,64.5037269600882,0.39426472573657323
1862,-40.2000000000001,102,0.0,1.0,45.01966328612145,0.39406759337370495
1863,80.00000000000036,200,0.0,0.0,49.99184820361435,0.3938705595770181
1864,-83.89999999999999,29,0.0,1.0,84.25755795528148,0.39367362429722963
1865,-55.50000000000008,105,0.0,1.0,63.928404733680544,0.393476787485081
1866,180.30000000000015,147,1.0,0.0,62.84298351427325,0.3932800490913385
1867,181.70000000000005,153,1.0,0.0,75.82620260031784,0.39308340906679284
1868,-79.5,65,0.0,1.0,76.79777051027004,0.3928868673622595
1869,177.7,173,1.0,0.0,57.26979427000863,0.3926904239285784
1870,179.80000000000004,162,1.0,0.0,56.50007292425927,0.3924940787166141
1871,-81.1,41,0.0,1.0,32.0509058382453,0.39229783167725585
1872,182.10000000000014,149,1.0,0.0,59.630087736969024,0.39210168276141727
1873,-46.200000000000095,122,0.0,1.0,65.67316412217305,0.3919056319200366
1874,-63.40000000000003,54,0.0,1.0,59.06299869605788,0.39170967910407656
1875,177.3,157,1.0,0.0,61.43746250640055,0.3915138242645245
1876,180.10000000000002,169,1.0,0.0,59.22810328077282,0.3913180673523923
1877,-39.00000000000008,90,0.0,1.0,90.13473607136143,0.3911224083187161
1878,175.60000000000014,164,1.0,0.0,38.609010134346605,0.3909268471145568
1879,-67.70000000000003,67,0.0,1.0,90.1876796795361,0.3907313836909995
1880,-61.80000000000005,78,0.0,1.0,76.13062618596432,0.39053601799915405
1881,187.30000000000004,177,1.0,0.0,50.463748270845684,0.3903407499901545
1882,178.0,140,1.0,0.0,38.11440602583544,0.39014557961515944
1883,-77.80000000000001,58,0.0,1.0,80.10114665329456,0.3899505068253519
1884,182.20000000000013,178,1.0,0.0,60.35520869995771,0.3897555315719392
1885,179.39999999999998,146,1.0,0.0,60.653894086712846,0.38956065380615323
1886,-78.20000000000002,42,0.0,1.0,52.39183270931244,0.38936587347925017
1887,181.60000000000014,184,1.0,0.0,51.129599196026504,0.3891711905425106
1888,185.20000000000005,168,1.0,0.0,59.635986161107816,0.38897660494723935
1889,-42.9000000000001,99,0.0,1.0,71.16876829152156,0.38878211664476575
1890,177.40000000000003,126,1.0,0.0,64.49312402603645,0.3885877255864434
1891,185.60000000000005,164,1.0,0.0,49.544211881734974,0.3883934317236502
1892,-32.60000000000008,126,0.0,1.0,21.386977264687182,0.3881992350077884
1893,184.9000000000001,141,1.0,0.0,67.8144241444608,0.38800513539028453
1894,-32.200000000000074,122,0.0,1.0,53.102389663213586,0.3878111328225894
1895,74.00000000000007,200,0.0,0.0,63.34367136456072,0.3876172272561781
1896,-63.40000000000005,74,0.0,1.0,60.290593761044576,0.38742341864255003
1897,-43.600000000000065,116,0.0,1.0,42.94350954748947,0.3872297069332288
1898,184.10000000000025,169,1.0,0.0,52.9108864284126,0.3870360920797622
1899,-33.60000000000011,116,0.0,1.0,49.867450495603784,0.38684257403372235
1900,183.80000000000013,182,1.0,0.0,64.4329096399002,0.3866491527467055
1901,176.50000000000006,125,1.0,0.0,50.970987928032876,0.3864558281703322
1902,186.00000000000006,160,1.0,0.0,68.26301314458252,0.38626260025624704
1903,-46.800000000000104,108,0.0,1.0,55.447120505902504,0.38606946895611893
1904,175.80000000000013,122,1.0,0.0,71.32971465856325,0.3858764342216409
1905,174.19999999999993,158,1.0,0.0,71.8736495572272,0.3856834960045301
1906,185.70000000000007,153,1.0,0.0,65.44189978892507,0.38549065425652784
1907,-48.30000000000011,113,0.0,1.0,67.56426873552589,0.3852979089293996
1908,193.30000000000018,157,1.0,0.0,63.75586476599335,0.3851052599749349
1909,173.49999999999994,155,1.0,0.0,79.54201515874556,0.3849127073449474
1910,-73.30000000000001,63,0.0,1.0,82.0754479531731,0.384720250991275
1911,185.90000000000003,151,1.0,0.0,66.94902462122457,0.3845278908657794
1912,189.5000000000001,155,1.0,0.0,67.08533421591405,0.3843356269203465
1913,179.0,130,1.0,0.0,69.73546044631647,0.38414345910688635
1914,180.20000000000005,178,1.0,0.0,55.658587069282035,0.3839513873773329
1915,180.10000000000008,149,1.0,0.0,52.671353973598286,0.38375941168364425
1916,185.10000000000008,179,1.0,0.0,64.91292495800796,0.38356753197780247
1917,178.0999999999999,189,1.0,0.0,49.288957435775686,0.3833757482118136
1918,180.10000000000005,149,1.0,0.0,61.425276986304546,0.3831840603377077
1919,184.70000000000016,163,1.0,0.0,67.71610562274792,0.38299246830753886
1920,-81.6,36,0.0,1.0,85.68268727511168,0.3828009720733851
1921,-90.99999999999999,30,0.0,1.0,113.35619025230407,0.38260957158734843
1922,178.59999999999997,194,1.0,0.0,45.7367115059157,0.3824182668015548
1923,-81.19999999999999,32,0.0,1.0,33.64548689778894,0.382227057668154
1924,180.70000000000005,143,1.0,0.0,60.70443380545903,0.38203594413931996
1925,178.49999999999994,165,1.0,0.0,46.259646032253904,0.3818449261672503
1926,182.20000000000005,158,1.0,0.0,51.35355152133145,0.3816540037041667
1927,184.50000000000026,185,1.0,0.0,47.60669376552105,0.3814631767023146
1928,177.2,128,1.0,0.0,57.679062491166405,0.38127244511396347
1929,184.50000000000009,125,1.0,0.0,69.83642414164544,0.3810818088914065
1930,180.30000000000004,147,1.0,0.0,41.534757194369014,0.3808912679869608
1931,-77.4,34,0.0,1.0,94.4239823528949,0.38070082235296737
1932,-50.40000000000013,124,0.0,1.0,68.52263392111466,0.3805104719417909
1933,187.00000000000006,170,1.0,0.0,64.95640832694137,0.38032021670582
1934,182.5,165,1.0,0.0,63.370693078727435,0.3801300565974671
1935,181.30000000000013,157,1.0,0.0,46.47607627121886,0.3799399915691684
1936,-78.9,39,0.0,1.0,77.8413517115972,0.37975002157338383
1937,182.40000000000003,196,1.0,0.0,69.58935201183266,0.3795601465625972
1938,183.00000000000006,150,1.0,0.0,51.246198233366016,0.3793703664893159
1939,-68.70000000000005,77,0.0,1.0,61.99052920976242,0.37918068130607124
1940,-34.80000000000011,128,0.0,1.0,72.87399434531108,0.3789910909654182
1941,183.60000000000008,124,1.0,0.0,68.31899625014874,0.3788015954199355
1942,-87.19999999999999,32,0.0,1.0,39.24741499405354,0.37861219462222556
1943,-53.80000000000007,78,0.0,1.0,62.383071774091476,0.37842288852491446
1944,-36.3000000000001,113,0.0,1.0,65.63428874683063,0.37823367708065203
1945,173.2,168,1.0,0.0,65.66239422808091,0.37804456024211175
1946,-67.20000000000005,72,0.0,1.0,58.65377307186524,0.37785553796199073
1947,183.4000000000001,126,1.0,0.0,58.20386806662594,0.37766661019300973
1948,-65.30000000000004,63,0.0,1.0,96.09298461249897,0.37747777688791323
1949,182.4000000000001,156,1.0,0.0,63.48598062399871,0.3772890379994693
1950,187.80000000000007,122,1.0,0.0,61.8945682743778,0.3771003934804696
1951,175.90000000000003,191,1.0,0.0,50.3707108235484,0.3769118432837294
1952,180.30000000000007,167,1.0,0.0,58.74954901921178,0.37672338736208755
1953,186.4000000000002,156,1.0,0.0,60.745313482406814,0.3765350256684065
1954,-68.70000000000005,77,0.0,1.0,59.65942693414626,0.37634675815557234
1955,-63.70000000000005,87,0.0,1.0,47.245840676214506,0.37615858477649455
1956,-89.89999999999999,29,0.0,1.0,27.910835469591206,0.3759705054841063
1957,176.00000000000003,200,1.0,0.0,67.24086816035211,0.37578252023136427
1958,-51.400000000000055,74,0.0,1.0,54.39534779497095,0.3755946289712486
1959,-28.200000000000045,162,0.0,1.0,48.05851530532042,0.37540683165676303
1960,-51.00000000000006,90,0.0,1.0,60.436621619926555,0.3752191282409347
1961,186.30000000000007,147,1.0,0.0,52.10804674262498,0.3750315186768142
1962,-56.000000000000036,80,0.0,1.0,55.701774215698244,0.3748440029174758
1963,177.20000000000007,168,1.0,0.0,53.97091727801377,0.3746565809160171
1964,-55.500000000000064,85,0.0,1.0,71.14209464963744,0.37446925262555913
1965,186.70000000000007,163,1.0,0.0,67.17078274653002,0.3742820179992464
1966,176.4000000000002,176,1.0,0.0,58.288447894494645,0.3740948769902468
1967,-52.300000000000054,73,0.0,1.0,70.9797902805348,0.37390782955175167
1968,176.6,194,1.0,0.0,59.36048266967547,0.3737208756369758
1969,176.5,165,1.0,0.0,66.7132022812511,0.37353401519915735
1970,183.00000000000006,170,1.0,0.0,59.10639385055093,0.3733472481915578
1971,178.80000000000004,152,1.0,0.0,79.21237721578463,0.37316057456746204
1972,176.50000000000003,165,1.0,0.0,57.07885410433466,0.37297399428017836
1973,177.80000000000018,162,1.0,0.0,76.0091442776683,0.3727875072830383
1974,-43.90000000000008,89,0.0,1.0,82.32624931248387,0.3726011135293968
1975,185.80000000000007,142,1.0,0.0,50.81950726328601,0.3724148129726321
1976,183.0000000000001,190,1.0,0.0,53.082113590444386,0.37222860556614584
1977,-46.70000000000009,97,0.0,1.0,73.78906026974167,0.3720424912633628
1978,187.7000000000001,153,1.0,0.0,85.85520002362775,0.37185647001773114
1979,183.80000000000013,162,1.0,0.0,48.00374310509658,0.3716705417827223
1980,181.6000000000001,144,1.0,0.0,50.9478531214926,0.37148470651183096
1981,181.20000000000007,188,1.0,0.0,47.76642706696975,0.37129896415857505
1982,184.20000000000013,138,1.0,0.0,45.827531754106715,0.3711133146764958
1983,-76.9,39,0.0,1.0,58.30988942659818,0.37092775801915756
1984,183.70000000000027,173,1.0,0.0,63.68643147373475,0.370742294140148
1985,-66.50000000000006,95,0.0,1.0,90.1307229468697,0.3705569229930779
1986,-67.00000000000003,70,0.0,1.0,21.572115334016935,0.3703716445315814
1987,181.8000000000001,142,1.0,0.0,62.11611152818085,0.3701864587093156
1988,186.50000000000017,145,1.0,0.0,69.91363066270434,0.370001365479961
1989,-52.200000000000095,102,0.0,1.0,55.48495254154299,0.369816364797221
1990,187.0000000000001,150,1.0,0.0,35.63075758477052,0.36963145661482244
1991,174.4,156,1.0,0.0,46.07572632197004,0.3694466408865151
1992,182.30000000000018,187,1.0,0.0,40.295060158891474,0.36926191756607185
1993,69.9999999999999,200,0.0,0.0,72.3041266540438,0.36907728660728883
1994,177.90000000000006,151,1.0,0.0,41.458053386566654,0.3688927479639852
1995,180.60000000000002,154,1.0,0.0,43.604012113886995,0.36870830159000323
1996,189.80000000000024,162,1.0,0.0,65.97015205733938,0.36852394743920824
1997,181.70000000000005,133,1.0,0.0,43.94275948069149,0.3683396854654887
1998,-44.40000000000009,104,0.0,1.0,57.65171462813249,0.36815551562275595
1999,187.30000000000015,197,1.0,0.0,74.0802771014913,0.3679714378649446
2000,184.20000000000022,178,1.0,0.0,68.31683977186847,0.3677874521460121
2001,-46.70000000000009,97,0.0,1.0,75.61913345585164,0.36760355841993914
2002,173.30000000000007,177,1.0,0.0,53.4630971953357,0.3674197566407292
2003,-24.99999999999997,130,0.0,1.0,62.57159779094733,0.36723604676240884
2004,184.6000000000002,154,1.0,0.0,43.5526816497569,0.36705242873902766
2005,184.30000000000013,147,1.0,0.0,45.386743968846844,0.36686890252465815
2006,-64.90000000000003,59,0.0,1.0,85.27617255282604,0.36668546807339586
2007,-48.30000000000008,93,0.0,1.0,63.49834743029969,0.36650212533935916
2008,185.70000000000016,153,1.0,0.0,42.979244602953685,0.3663188742766895
2009,187.0000000000002,170,1.0,0.0,57.995338449495684,0.3661357148395512
2010,182.2,178,1.0,0.0,77.83626994046938,0.3659526469821314
2011,178.50000000000023,185,1.0,0.0,63.87697272212119,0.36576967065864036
2012,181.40000000000015,166,1.0,0.0,54.87456315585289,0.36558678582331106
2013,183.9000000000001,151,1.0,0.0,72.03566332348925,0.3654039924303994
2014,187.20000000000024,168,1.0,0.0,59.49052800681619,0.3652212904341842
2015,180.4000000000002,176,1.0,0.0,56.70963310619647,0.36503867978896715
2016,186.80000000000013,152,1.0,0.0,45.511674810593064,0.3648561604490727
2017,185.90000000000015,171,1.0,0.0,73.75951978407409,0.3646737323688482
2018,78.00000000000006,200,0.0,0.0,66.39960872724652,0.3644913955026638
2019,183.00000000000014,170,1.0,0.0,49.90970834484872,0.36430914980491247
2020,84.00000000000017,200,0.0,0.0,52.1629474850744,0.36412699523001
2021,185.1000000000002,159,1.0,0.0,47.78051037795888,0.36394493173239506
2022,186.90000000000015,181,1.0,0.0,64.94256191103827,0.3637629592665289
2023,186.50000000000037,185,1.0,0.0,56.70371107781256,0.3635810777868957
2024,173.9000000000001,151,1.0,0.0,63.750331160445874,0.36339928724800225
2025,-80.0,40,0.0,1.0,37.7240178078413,0.3632175876043783
